ID,Scheduled,PassThru,Start Time,End Time,Event,School Name,School Code,Sport,PubPoint
c2c8b7c1-211c-4307-8501-f86deb7c6a90,scheduled,False,1618069800,1614364401,Savannah State Baseball vs. Salem University,Savannah State University,savs,Baseball,savstate_tricaster_1
83a0b04c-0427-4270-abc8-442dbfc6ff01,scheduled,False,1618069500,1618088400,vs. Shepherd,Millersville University,mvil,Baseball,millersville_1
e8ad2dad-d7dc-45a1-b441-3a28b096d519,scheduled,False,1617824700,1617834600,Men's Soccer NJAC Tournament,Ramapo College of New Jersey,rama,Men's Soccer,ramapo_1
0c093447-0c9d-4046-bc1b-f1ef55d85de9,scheduled,False,1618095000,1618106400,Bethany at Geneva,Presidents Athletic Conference,pac,Women's Soccer,geneva_1
59dda493-288c-4e9c-8299-ae99b4fa2270,scheduled,False,1618169400,1618185600,vs. Lewis & Clark Community College,Heartland Community College,heartlandcc,Baseball,HCC_2
fec67dd7-6b76-4324-ab8d-044adb32a4ab,conflict,False,1618072200,1618081200,Colgate at Bucknell,Patriot League,patr,Women's Lacrosse,bucknell_1
f0cf0561-8d82-4b5c-a86f-9336c0625699,scheduled,False,1618009200,1618032600,TCU vs. Texas Tech,Texas Christian University,tcu,Baseball,tcu_audio1
27ac34d7-c392-4505-a80d-0e6f7a8f4dc4,conflict,False,1618079400,1618084800,Navy at Lafayette [Game 2],Patriot League,patr,Baseball,lafayette_1
deb4328d-8106-428f-ad0b-5efbbb20e5fa,scheduled,False,1617828000,1617840000,vs. Southeast Missouri State University,University of Missouri-Kansas City,umkc,Softball,roos_2
3f6d8401-fab0-43d1-b532-d93452d87ca6,scheduled,False,1618088400,1618099200,MSOC: Saint Joseph's vs. Fordham,Atlantic 10 Conference,atl10,Men's Soccer,saintjosephs_1
d58ee29d-ec6f-444a-b14a-fffb1216a51a,scheduled,False,1617749400,1617768000,Azusa Pacific Softball vs. Concordia (Game One),Azusa Pacific University,azus,Softball,APUSoftball_1
3b13c1b8-016e-4bc0-b269-60ccc6f4bb66,scheduled,True,1618155900,1618178400,vs. North Carolina,Duke University,duke,Baseball,
715f5b17-e295-4248-b620-fced49494439,scheduled,False,1618077000,1618088400,vs. Montevallo,University of West Florida,wefl,Softball,uwf_2
ff61cad8-c186-4c25-9088-65c0736f080b,scheduled,False,1617939900,1617955200,vs. Purdue,Indiana University,ind,Softball,indiana_3
c9990ce8-f974-47fb-a773-c4f63c4a8c5f,scheduled,False,1618005300,1618032600,vs. Kentucky,LSU,lsu,Baseball,lsu_1
a6ff57ab-946f-49ed-b83c-be8c31e61929,scheduled,False,1618077600,1616014814,vs. Yeshiva University,State University College at Old Westbury,olwe,Softball,westbury_3
9f701edd-058a-4573-a84c-84fb7b8188cb,scheduled,False,1618162800,1618182000,vs. Missouri,LSU,lsu,Softball,lsu_2
2e89764f-0080-4d4f-8a5e-39b972bde694,scheduled,True,1618163700,1618182000,vs. Texas A&M,"University of Alabama, Tuscaloosa",alab,Baseball,
fac9cbbc-06fd-4219-b833-7435bee26574,scheduled,False,1617997800,1618009200,NDSU vs Western Illinois,North Dakota State University,ndsu,Baseball,gobison_3
a7bf1179-d837-4bcd-be79-c1a6b663e127,scheduled,True,1618085700,1618104600,BSB: WKU vs Marshall,Conference USA,c-usa,Baseball,
21762b83-cad0-41c7-a5f0-f00e120d7be9,scheduled,False,1617983400,1618002000,vs. Yeshiva University,State University College at Old Westbury,olwe,Baseball,westbury_2
521fcee0-9a34-4a60-818d-1cfee91b8fab,scheduled,False,1617904800,1617912000,Women's Soccer v Georgetown,University of Connecticut,conn,Women's Soccer,uconn_1
237790e1-37f0-4f7d-8254-718f61230c78,scheduled,False,1617840900,1617851700,vs. University of Dubuque,Loras College,lora,Men's Soccer,loras_1
8b5c78ca-ca67-40d4-a0a0-c67692798977,scheduled,False,1618084200,1618102800,vs. North Carolina A&T,North Carolina Central University,nccu,Baseball,nccu_audio2
e04952a8-d4ff-4f58-9ffe-ec3a06a869c9,scheduled,False,1618014600,1618025460,UTD SBALL vs BELHAVEN (DH Game 2),University of Texas-Dallas,utd,Softball,utdallas_2
c800fb35-58d3-46b4-b103-908acfeadd22,scheduled,False,1618083900,1618095600,SB: CLT vs FAU,Conference USA,c-usa,Softball,fau_2
eebfb536-ffd6-4ce3-9c23-3da130a56a54,scheduled,False,1617820800,1617832800,vs. Southeast Missouri State University,University of Missouri-Kansas City,umkc,Softball,roos_1
13b9e1c2-5879-4320-a43a-9c4dc4efd020,scheduled,False,1618077600,1617662245,FB vs. South Dakota (Video),South Dakota State University,sdst,Football,sdstate_1
a8e9b871-c2e7-486e-ad9b-958effb10dd6,scheduled,True,1618010100,1618025400,Audio: Alabama,Texas A&M University,tam,Baseball,
e32ff972-0ef6-41c9-a000-0c0fddd7c2d0,scheduled,True,1618092000,1618113600,vs. UAB,University of Southern Mississippi,smis,Baseball,
f556f4bf-47e4-4029-a1ec-250eeb1cbb7a,conflict,False,1618085400,1618095600,Msoc vs Central,University of Dubuque,dubu,Men's Soccer,dubuque_2
41728cb4-d2bd-46e4-afc1-7020af342bd9,scheduled,False,1618072200,1618081200,vs. Lincoln Memorial University,Newberry College,nwbr,Baseball,newberry_1
1bced0a4-678f-4f04-8206-a6449c448449,scheduled,False,1617838200,1617850800,vs. BRYANT AND STRATTON COLLEGE,Heartland Community College,heartlandcc,Women's Soccer,HCC_1
2fa45b51-8099-4001-bc5b-921576d6ac91,scheduled,False,1618087500,1618102800,UTA Softball vs. Georgia State,University of Texas at Arlington,txar,Softball,utarlington_3
e21497cb-ab31-4418-990c-e23a7f8adb85,scheduled,False,1618162200,1618173000,Lafayette at Navy (Game 1),Patriot League,patr,Baseball,usna_1
cd21d05f-f53b-4f01-b4e9-6002a1a8c552,scheduled,False,1618083000,1618101000,vs. University of Dubuque,North Central College,noce,Men's Lacrosse,NCTV_2
289c0c9f-9184-4acd-85a6-73ef2c566bb9,scheduled,True,1618005000,1618027200,vs. Florida State,University of Louisville,lou,Baseball,
ae27f22a-42c5-465a-a9c5-d8156fa1e6a5,scheduled,False,1618155000,1618171200,Bucknell at Lehigh,Patriot League,patr,Football,lehigh_1
5bc04789-4517-4380-95a2-ae1a5918368c,conflict,False,1618083900,1618099200,vs. Coe College,Loras College,lora,Baseball,loras_2
a720fee2-e4e8-46a3-85cf-5dbdd0b92771,scheduled,False,1618004700,1618023600,Football vs. Thomas More University,University of the Cumberlands,cumberlands,Football,cumberlands_1
47af6e8e-ffc5-4b5a-9435-966ffe05ee3d,scheduled,True,1617824700,1617847200,vs. Southeastern Louisiana,Louisiana Tech University,latc,Baseball,
3be0856e-0215-4b9a-9585-f0adc63da458,scheduled,False,1617822600,1617840000,Saint Vincent at Franciscan,Presidents Athletic Conference,pac,Softball,Franciscan_1
49a60442-cb17-4615-802e-8bda0a8e7d4d,scheduled,False,1617749700,1617771600,vs. Maritime College,Manhattanville College,manv,Women's Lacrosse,mv_1
e5cae0c0-0e86-4397-a1d3-99049c32e053,scheduled,False,1617816300,1617827100,HPU-KYOX Coaches Show,Howard Payne University,howp,General,howardpayne_3
23cc8dd5-0033-49f0-ad08-0057027679eb,scheduled,False,1618101900,1618111800,WSOC vs. Air Force,Colorado College,colc,Women's Soccer,coloradocollege_stewart
ca1de42c-7919-4c2c-9c96-2659cc939d95,scheduled,False,1617994800,1618009200,Men's Lacrosse: Brockport vs Geneseo,State University College at Brockport,nybr,Men's Lacrosse,brockport_1
b27427b7-e82b-429f-9a8d-07217559cd4a,scheduled,True,1618079400,1618102800,vs. TCU,Texas Tech University,text,Baseball,
c1daee80-421a-42a1-abcd-32cc1e8c2f6f,scheduled,True,1618158600,1618182000,vs. TCU,Texas Tech University,text,Baseball,
b9ab1953-7893-458a-ae12-cdb5b947d79c,scheduled,False,1618077000,1618087800,Vermont vs. UMass Lowell,America East Conference,aeast,Women's Lacrosse,lowell_2
be5fec1f-13b3-4808-a7d9-8482916a765c,scheduled,False,1618000800,1618009200,WHAC Tournament Semifinal,Cornerstone University,cose,Women's Volleyball,cornerstone_1
96ee8c4c-ba80-4873-8fc1-90746e946298,scheduled,False,1617990900,1618021800,Centre Twilight,Centre College,cenr,Women's Track and Field,colonels_1
18a6d17a-7c07-4009-a4ed-4de6a20ae2bb,scheduled,False,1618076700,1618092000,vs. Coe College,Loras College,lora,Baseball,loras_2
76012279-ad86-41c8-bfcf-68b90a6bad24,scheduled,False,1617821100,1617831900,Men's Lacrosse vs. Siena,Quinnipiac University,quic,Men's Lacrosse,quinnipiac_1
30fd31ff-da88-45e6-a0cd-9db95cfcbf0a,scheduled,False,1617821100,1617831360,Women's Rugby vs. Sacred Heart,Quinnipiac University,quic,Women's Rugby,quinnipiac_2
